id,' Q1O_binarized',Q2A1_binarized,Q2A2_binarized,Q2A9_binarized,Q2A10_binarized,Q2A11_binarized,Q2A13_binarized,'Limited Liability Company',Corporation,'Limited Partnership','Limited Liability Partnership','Sole Proprietorship','Other (specify)',Partnership,TtlEmp,Q5B1,Q5B2,Q5C1a,Q5C1b,Q5C1c,Q5C1d,Q5C1e,Q5C2,Q5Ha,Q5Hb,Q5Hc,Q5Hd,Q5He,Q5Hf,Q5Hg,Q5Hh,Q5Hi,Q6A1_binarized,Q6A2_binarized,Q6A3_binarized,Q6A4_binarized,Q6A5_binarized,Q6A6_binarized,Q6A7_binarized,Q6A8_binarized,Q6A9_binarized,Q6A10_binarized,Q6A11_binarized,Q6A12_binarized,Q6A13_binarized,Q6A14_binarized,missing,Q8A1_binarized,Q8A2_binarized,Q8A3_binarized,Q8B1_binarized,Q8B2_binarized,Q8B3_binarized,FRAUDULENT
59e2517b326d2acc9049afb7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.001525,0.000954,0,0,1,0,0,0,0.71,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59e2519d326d2acc9049c105,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.001754,0.001259,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
59e25160326d2acc9049a18a,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.014869,0.008011,0.001699,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
59e25176326d2acc9049ace5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000483,0.000725,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59e25198326d2acc9049be74,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000229,0.000229,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25159326d2acc90499e02,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.000839,0.000687,0.00006,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59e25195326d2acc9049bccb,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000102,0.000114,0,0,0,0,0,1,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
59e25162326d2acc9049a26a,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.00061,0.000076,0,0,0,1,0,0,0.71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
59e2518e326d2acc9049b938,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.003203,0.001526,0,0,0,1,0,0,0.52,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
59e2514f326d2acc904998a3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000635,0.000458,0.000209,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
59e2516d326d2acc9049a853,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000635,0.00042,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59e2519d326d2acc9049c0b5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000051,0.000076,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
59e2518a326d2acc9049b722,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000254,0.000267,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
59e2513c326d2acc90498f06,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000229,0.000343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25167326d2acc9049a4f6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000127,0.000191,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59e25156326d2acc90499c7d,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000102,0.000114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25148326d2acc90499563,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000127,0.000153,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e2514b326d2acc90499682,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.001601,0.001564,0,0,0,0,0,1,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25192326d2acc9049bb81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000025,0.000038,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59e25196326d2acc9049bd6a,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.000025,0.000038,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e251ae326d2acc9049c9a3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000025,0.000038,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59e2513c326d2acc90498f08,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000305,0.00042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
59e2514f326d2acc904998de,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.00033,0.000305,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59e25168326d2acc9049a5df,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.002923,0.001717,0.000119,0,0,0,0,1,0.82,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
59e251a6326d2acc9049c55c,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.00094,0.000725,0,0,0,1,0,0,0.33,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
59e251b3326d2acc9049cc6c,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00033,0.000496,0.000298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
59e25194326d2acc9049bc77,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.000153,0.000153,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59e2517c326d2acc9049aff5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000686,0.000877,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25190326d2acc9049ba3a,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000254,0.000229,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e2519b326d2acc9049c022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000458,0.000343,0,0,1,0,0,0,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59e2519d326d2acc9049c117,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000076,0.000114,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
59e25150326d2acc90499954,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000127,0.000153,0.00003,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e251a3326d2acc9049c3ae,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.000025,0.000038,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59e2513f326d2acc904990a3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.000076,0.000038,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e2517a326d2acc9049af5b,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000915,0.000267,0.000894,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59e25149326d2acc90499579,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000356,0.000267,0.000149,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0
59e2519d326d2acc9049c0b1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.00033,0.000229,0.000268,0,0,0,1,0,0.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
59e25193326d2acc9049bc13,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.000534,0.000267,0,0,0,0,1,0,0.33,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
59e2515f326d2acc9049a128,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000102,0.000114,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25142326d2acc904991e8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000203,0.000267,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e251af326d2acc9049ca0a,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.000025,0.000038,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25170326d2acc9049a9f2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000102,0.000114,0,0,1,0,0,0,0.33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59e25158326d2acc90499d25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000153,0.000153,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e251b2326d2acc9049cbae,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.002643,0.001412,0.000984,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
59e2516d326d2acc9049a824,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.000076,0.000114,0.00006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
59e2517b326d2acc9049afad,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000432,0.000343,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
59e251a8326d2acc9049c655,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000076,0.000114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
59e25183326d2acc9049b3e5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000686,0.000305,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59e25153326d2acc90499aec,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.000127,0.000076,0.00003,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e2519c326d2acc9049c097,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000051,0.000076,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25195326d2acc9049bce9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.001576,0.000534,0.000686,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e2513b326d2acc90498e54,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000102,0.000153,0.000119,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
59e25174326d2acc9049ac43,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000102,0.000076,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e251af326d2acc9049ca66,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000051,0.000076,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
59e25188326d2acc9049b65d,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000153,0.000191,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59e251a0326d2acc9049c240,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.001652,0.000229,0.000566,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
59e25169326d2acc9049a673,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000153,0.000229,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e2518b326d2acc9049b7a4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.000076,0.000114,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25178326d2acc9049ae5f,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.00028,0.000343,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59e25199326d2acc9049bec9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.002491,0.003548,0.002593,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
59e251af326d2acc9049ca16,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000076,0.000076,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
59e25185326d2acc9049b4f4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000381,0.000458,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
59e25156326d2acc90499c2e,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.001245,0.001793,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e2518f326d2acc9049b9fb,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000305,0.000267,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25196326d2acc9049bd76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.001042,0.000381,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
59e2516a326d2acc9049a6e9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000102,0.000076,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e2517f326d2acc9049b1f9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.00028,0.00042,0.000179,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25197326d2acc9049be02,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000203,0.000229,0.00006,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25187326d2acc9049b607,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000127,0.000114,0,0,0,0,0,1,0.02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25155326d2acc90499bae,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000763,0.000343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e2513d326d2acc90498f57,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.000127,0.000191,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
59e25161326d2acc9049a220,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.00033,0.000229,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e251aa326d2acc9049c79c,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000407,0.000191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
59e25170326d2acc9049aa1f,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000178,0.000267,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59e25148326d2acc90499537,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000076,0.000038,0.00003,0,0,1,0,0,0.57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
59e2516d326d2acc9049a87e,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.00028,0.000191,0.00003,0,0,0,1,0,0.12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59e251b1326d2acc9049cb89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000737,0.000458,0.00006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59e25168326d2acc9049a577,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000076,0.000076,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59e2515d326d2acc90499fe6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000076,0.000076,0,0,0,0,1,0,0.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e2515f326d2acc9049a11d,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000458,0.000687,0.000358,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
59e251a3326d2acc9049c3f2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000203,0.000191,0,0,0,1,0,0,0.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59e2515f326d2acc9049a0dd,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000102,0.000114,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e2516c326d2acc9049a7a6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000025,0.000038,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59e251a9326d2acc9049c6d3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.00094,0.000687,0.00006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0
59e2519f326d2acc9049c1f0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.000254,0.000381,0,0,0,0,0,1,0.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
59e25157326d2acc90499cd8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.001525,0.001373,0.001073,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
59e25188326d2acc9049b68a,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.00033,0.00042,0.000209,0,0,0,1,0,0.03,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
59e2517e326d2acc9049b122,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.027858,0.013123,0.032671,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59e251a1326d2acc9049c2aa,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000203,0.000191,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25179326d2acc9049aec6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000356,0.000534,0.000417,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59e2519f326d2acc9049c1a7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000661,0.000305,0,0,0,0,1,0,0.77,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
59e25159326d2acc90499daf,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.001754,0.002632,0.000894,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59e2513e326d2acc90499002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000127,0.000076,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59e2515b326d2acc90499f11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.000127,0.000076,0,0,1,0,0,0,0.33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
59e25167326d2acc9049a549,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.001068,0.001602,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59e25165326d2acc9049a421,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.00028,0.000381,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
59e25177326d2acc9049ad64,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.00155,0.002327,0.00003,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
59e2514b326d2acc904996ce,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000127,0.000153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e25165326d2acc9049a3ed,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000203,0.000153,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59e25140326d2acc904990f5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000076,0.000038,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e251a7326d2acc9049c5bf,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.002186,0.002709,0.000238,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59e2516e326d2acc9049a8a6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000254,0.000191,0,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
59e2515b326d2acc90499ed6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000127,0.000191,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
